"","ENSEMBL","SYMBOL","SRR9309444_SAM_Outputfile_Counts","SRR9309445_SAM_Outputfile_Counts"
"16757","ENSG00000188706","ZDHHC9",8666,7473
"16758","ENSG00000188707","ZBED6CL",19,38
"16759","ENSG00000188710","QRFP",15,17
"16760","ENSG00000188712","OR13D3P",0,1
"16761","ENSG00000188716","DUSP29",0,0
"16762","ENSG00000188725","SMIM15",2702,2079
"16763","ENSG00000188729","OSTN",75,30
"16764","ENSG00000188730","VWC2",1,0
"16765","ENSG00000188732","FAM221A",122,112
"16766","ENSG00000188735","TMEM120B",3776,2184
"16767","ENSG00000188738","FSIP2",5,0
"16768","ENSG00000188739","RBM34",76,70
"16769","ENSG00000188747","NOXA1",213,101
"16770","ENSG00000188755","TBC1D3P2",0,0
"16771","ENSG00000188760","TMEM198",256,205
"16772","ENSG00000188761","BCL2L15",1,2
"16773","ENSG00000188763","FZD9",608,730
"16774","ENSG00000188765",NA,5,8
"16775","ENSG00000188766","SPRED3",1969,1620
"16776","ENSG00000188770","OPTC",4,4
"16777","ENSG00000188771","PLET1",0,0
"16778","ENSG00000188778","ADRB3",1,2
"16779","ENSG00000188779","SKOR1",43,44
"16780","ENSG00000188782","CATSPER4",0,0
"16781","ENSG00000188783","PRELP",4638,5627
"16782","ENSG00000188784","PLA2G2E",0,0
"16783","ENSG00000188785","ZNF548",1548,838
"16784","ENSG00000188786","MTF1",3575,2349
"16785","ENSG00000188800","TMCO2",0,0
"16786","ENSG00000188801",NA,1,1
"16787","ENSG00000188803","SHISA6",0,0
"16788","ENSG00000188807","TMEM201",1799,1318
"16789","ENSG00000188811","NHLRC3",1519,718
"16790","ENSG00000188816","HMX2",1,0
"16791","ENSG00000188817","SNTN",0,0
"16792","ENSG00000188818","ZDHHC11",107,34
"16793","ENSG00000188820","CALHM6",20,36
"16794","ENSG00000188822","CNR2",0,3
"16795","ENSG00000188825","LINC00910",338,229
"16796","ENSG00000188827","SLX4",1977,1352
"16797","ENSG00000188828",NA,26,46
"16798","ENSG00000188831","DPPA3P2",0,0
"16799","ENSG00000188833","ENTPD8",3,1
"16800","ENSG00000188846","RPL14",35610,29673
"16801","ENSG00000188848","BEND4",0,0
"16802","ENSG00000188850",NA,0,2
"16803","ENSG00000188856","RPSAP47",1,2
"16804","ENSG00000188859","FAM78B",9,3
"16805","ENSG00000188868","ZNF563",338,262
"16806","ENSG00000188869","TMC3",0,3
"16807","ENSG00000188873","RPL10AP2",12,32
"16808","ENSG00000188877","POTEA",0,0
"16809","ENSG00000188878","FBF1",351,224
"16810","ENSG00000188883","KLRG2",11,6
"16811","ENSG00000188886","ASTL",4,1
"16812","ENSG00000188895","MSL1",14499,9356
"16813","ENSG00000188897","LOC400499",35,3
"16814","ENSG00000188906","LRRK2",671,580
"16815","ENSG00000188909","BSX",0,0
"16816","ENSG00000188910","GJB3",3,6
"16817","ENSG00000188916","INSYN2A",23,25
"16818","ENSG00000188917","TRMT2B",1266,1709
"16819","ENSG00000188921","HACD4",2123,1366
"16820","ENSG00000188931","CFAP126",1000,779
"16821","ENSG00000188933","USP32P1",190,144
"16822","ENSG00000188937","NYX",0,0
"16823","ENSG00000188938","FAM120AOS",3735,3165
"16824","ENSG00000188958","UTS2B",53,69
"16825","ENSG00000188959","C9orf152",4,1
"16826","ENSG00000188976","NOC2L",7873,6645
"16827","ENSG00000188981","MSANTD1",15,7
"16828","ENSG00000188984","AADACL3",0,0
"16829","ENSG00000188985",NA,143,186
"16830","ENSG00000188986","NELFB",7223,5913
"16831","ENSG00000188991","SLC15A5",14,5
"16832","ENSG00000188992","LIPI",0,0
"16833","ENSG00000188993","LRRC66",34,10
"16834","ENSG00000188994","ZNF292",4932,3152
"16835","ENSG00000188996","HUS1B",13,2
"16836","ENSG00000188997","KCTD21",1981,1408
"16837","ENSG00000189001","SBSN",18,10
"16838","ENSG00000189002",NA,0,0
"16839","ENSG00000189007","ADAT2",364,266
"16840","ENSG00000189013","KIR2DL4",0,0
"16841","ENSG00000189014",NA,49,44
"16842","ENSG00000189023","MAGEB16",0,0
"16843","ENSG00000189030","VHLL",5,0
"16844","ENSG00000189037","DUSP21",1,0
"16845","ENSG00000189042","ZNF567",1109,565
"16846","ENSG00000189043","NDUFA4",14273,11428
"16847","ENSG00000189045","ANKDD1B",18,8
"16848","ENSG00000189046","ALKBH2",851,536
"16849","ENSG00000189050","RNFT1",383,304
"16850","ENSG00000189051","RNF222",13,10
"16851","ENSG00000189052","CGB5",6,1
"16852","ENSG00000189056","RELN",328,106
"16853","ENSG00000189057","FAM111B",23,29
"16854","ENSG00000189058","APOD",125,397
"16855","ENSG00000189060","H1-0",23908,22990
"16856","ENSG00000189064","GAGE2B",0,0
"16857","ENSG00000189067","LITAF",11487,10085
"16858","ENSG00000189068","VSTM1",0,0
"16859","ENSG00000189077","TMEM120A",3026,3177
"16860","ENSG00000189079","ARID2",4530,2766
"16861","ENSG00000189089",NA,52,43
"16862","ENSG00000189090","FAM25G",1,0
"16863","ENSG00000189091","SF3B3",15851,13852
"16864","ENSG00000189099","PRSS48",2,5
"16865","ENSG00000189108","IL1RAPL2",0,3
"16866","ENSG00000189114","BLOC1S3",1416,1186
"16867","ENSG00000189120","SP6",60,14
"16868","ENSG00000189127","ANKRD34B",35,16
"16869","ENSG00000189129","PLAC9",2907,5462
"16870","ENSG00000189132","FAM47B",0,0
"16871","ENSG00000189134","NKAPL",58,67
"16872","ENSG00000189136","UBE2Q2P1",286,212
"16873","ENSG00000189139","FSCB",0,0
"16874","ENSG00000189143","CLDN4",158,77
"16875","ENSG00000189144","ZNF573",411,206
"16876","ENSG00000189145",NA,0,0
"16877","ENSG00000189149",NA,9,4
"16878","ENSG00000189152","GRAPL",1,0
"16879","ENSG00000189157","FAM47E",31,3
"16880","ENSG00000189159","JPT1",5221,5314
"16881","ENSG00000189164","ZNF527",594,377
"16882","ENSG00000189166",NA,9,5
"16883","ENSG00000189167","ZAR1L",0,0
"16884","ENSG00000189169","KRTAP10-12",0,0
"16885","ENSG00000189171","S100A13",3994,4175
"16886","ENSG00000189180","ZNF33A",2675,1241
"16887","ENSG00000189181","OR14I1",0,0
"16888","ENSG00000189182","KRT77",0,0
"16889","ENSG00000189184","PCDH18",16002,9676
"16890","ENSG00000189186","DCAF8L2",0,0
"16891","ENSG00000189190","ZNF600",943,577
"16892","ENSG00000189195","BTBD8",569,239
"16893","ENSG00000189196","LINC00994",0,1
"16894","ENSG00000189212",NA,0,0
"16895","ENSG00000189221","MAOA",728,550
"16896","ENSG00000189223","PAX8-AS1",937,517
"16897","ENSG00000189227","C15orf61",547,469
"16898","ENSG00000189229",NA,0,0
"16899","ENSG00000189233","NUGGC",0,0
"16900","ENSG00000189238","LINC00943",0,0
"16901","ENSG00000189241","TSPYL1",9484,9597
"16902","ENSG00000189252","SPANXN3",0,0
"16903","ENSG00000189253","TRIM64B",0,0
"16904","ENSG00000189266","PNRC2",2947,2579
"16905","ENSG00000189269","DRICH1",8,2
"16906","ENSG00000189275","LINC01164",0,0
"16907","ENSG00000189280","GJB5",6,2
"16908","ENSG00000189283","FHIT",126,86
"16909","ENSG00000189292","ALKAL2",338,516
"16910","ENSG00000189295",NA,8,0
"16911","ENSG00000189298","ZKSCAN3",791,372
"16912","ENSG00000189299","FOXR2",0,0
"16913","ENSG00000189306","RRP7A",4637,3721
"16914","ENSG00000189308","LIN54",1991,1034
"16915","ENSG00000189316","LOC441239",2,3
"16916","ENSG00000189319","FAM53B",2928,1590
"16917","ENSG00000189320","FAM180A",1134,1025
"16918","ENSG00000189325","BNIP5",3,3
"16919","ENSG00000189326","SPANXN4",0,0
"16920","ENSG00000189332","SLC25A51P4",0,0
"16921","ENSG00000189334","S100A14",6,12
"16922","ENSG00000189337","KAZN",7096,7211
"16923","ENSG00000189339","SLC35E2B",5278,4135
"16924","ENSG00000189343","RPS2P46",1110,872
"16925","ENSG00000189348","FAM90A27P",2,0
"16926","ENSG00000189350","TOGARAM2",29,41
"16927","ENSG00000189357","SPATA31D4",0,0
"16928","ENSG00000189362","NEMP2",359,229
"16929","ENSG00000189366","ALG1L",7,6
"16930","ENSG00000189367","KIAA0408",0,0
"16931","ENSG00000189369","GSPT2",1046,809
"16932","ENSG00000189372",NA,0,0
"16933","ENSG00000189375","TBC1D28",2,1
"16934","ENSG00000189376","C8orf76",538,298
"16935","ENSG00000189377","CXCL17",4,2
"16936","ENSG00000189398","OR7E12P",46,21
"16937","ENSG00000189401","OTUD6A",0,0
"16938","ENSG00000189403","HMGB1",7974,6908
"16939","ENSG00000189409","MMP23B",41,18
"16940","ENSG00000189410","SH2D5",950,937
"16941","ENSG00000189419","SPATA41",3,3
"16942","ENSG00000189420","ZFP92",968,528
"16943","ENSG00000189423",NA,61,40
"16944","ENSG00000189430","NCR1",0,0
"16945","ENSG00000189431","RASSF10",0,0
"16946","ENSG00000189433","GJB4",0,0
"16947","ENSG00000194297","RNU1-75P",0,0
"16948","ENSG00000194717","MIR494",0,3
"16949","ENSG00000195024","RNU1-15P",0,0
"16950","ENSG00000195401",NA,0,0
"16951","ENSG00000196071","OR2L13",10,0
"16952","ENSG00000196072","BLOC1S2",2302,2101
"16953","ENSG00000196074","SYCP2",174,60
"16954","ENSG00000196081","ZNF724",38,13
"16955","ENSG00000196083","IL1RAP",1432,1313
"16956","ENSG00000196085",NA,0,0
"16957","ENSG00000196090","PTPRT",0,0
"16958","ENSG00000196091","MYBPC1",1,0
"16959","ENSG00000196092","PAX5",2,0
"16960","ENSG00000196096",NA,0,0
"16961","ENSG00000196098","OR5K4",0,0
"16962","ENSG00000196099","OR6M1",0,0
"16963","ENSG00000196104","SPOCK3",1,5
"16964","ENSG00000196109","ZNF676",20,0
"16965","ENSG00000196110","ZNF699",2371,1655
"16966","ENSG00000196114",NA,5,2
"16967","ENSG00000196115","ADAM5",0,0
"16968","ENSG00000196116","TDRD7",2426,2135
"16969","ENSG00000196118","CFAP119",69,47
"16970","ENSG00000196119","OR8A1",1,0
"16971","ENSG00000196123","KIAA0895L",861,1024
"16972","ENSG00000196126","HLA-DRB1",1018,381
"16973","ENSG00000196131","VN1R2",1,2
"16974","ENSG00000196132","MYT1",0,2
"16975","ENSG00000196136","SERPINA3",5,1
"16976","ENSG00000196139","AKR1C3",2183,1634
"16977","ENSG00000196141","SPATS2L",13366,11893
"16978","ENSG00000196143","OR11H13P",0,0
"16979","ENSG00000196150","ZNF250",1267,747
"16980","ENSG00000196151","WDSUB1",1124,913
"16981","ENSG00000196152","ZNF79",884,445
"16982","ENSG00000196154","S100A4",2963,8896
"16983","ENSG00000196155","PLEKHG4",2342,4647
"16984","ENSG00000196156","KRTAP4-3",0,0
"16985","ENSG00000196159","FAT4",6987,5167
"16986","ENSG00000196166","C8orf86",2,4
"16987","ENSG00000196167","COLCA1",6,3
"16988","ENSG00000196169","KIF19",0,0
"16989","ENSG00000196171","OR6K2",0,0
"16990","ENSG00000196172","ZNF681",93,43
"16991","ENSG00000196177","ACADSB",1169,1779
"16992","ENSG00000196182","STK40",5675,4294
"16993","ENSG00000196183","RPS2P4",12,1
"16994","ENSG00000196184","OR10J1",0,0
"16995","ENSG00000196187","TMEM63A",5063,3573
"16996","ENSG00000196188","CTSE",0,0
"16997","ENSG00000196189","SEMA4A",319,194
"16998","ENSG00000196196","HRCT1",174,135
"16999","ENSG00000196199","MPHOSPH8",4825,3928
"17000","ENSG00000196204","RNF216P1",1218,935
"17001","ENSG00000196205",NA,6538,5855
"17002","ENSG00000196208","GREB1",40,9
"17003","ENSG00000196209","SIRPB2",49,26
"17004","ENSG00000196214","ZNF766",2438,1245
"17005","ENSG00000196218","RYR1",195,143
"17006","ENSG00000196220","SRGAP3",210,53
"17007","ENSG00000196224","KRTAP5-3",0,0
"17008","ENSG00000196227","FAM217B",1060,643
"17009","ENSG00000196228","SULT1C3",0,0
"17010","ENSG00000196230","TUBB",101627,162096
"17011","ENSG00000196233","LCOR",5423,4597
"17012","ENSG00000196235","SUPT5H",17605,14268
"17013","ENSG00000196236","XPNPEP3",1879,1070
"17014","ENSG00000196240","OR2T2",0,0
"17015","ENSG00000196242","OR2C3",11,4
"17016","ENSG00000196243","LINC00615",0,0
"17017","ENSG00000196247","ZNF107",360,240
"17018","ENSG00000196248","OR10S1",0,0
"17019","ENSG00000196260","SFTA2",1,0
"17020","ENSG00000196262","PPIA",65462,73064
"17021","ENSG00000196263","ZNF471",783,471
"17022","ENSG00000196266","OR10J3",0,0
"17023","ENSG00000196267","ZNF836",405,199
"17024","ENSG00000196268","ZNF493",504,155
"17025","ENSG00000196273","LINC00523",0,0
"17026","ENSG00000196274",NA,4,1
"17027","ENSG00000196275","GTF2IRD2",274,167
"17028","ENSG00000196277","GRM7",0,0
"17029","ENSG00000196284","SUPT3H",419,349
"17030","ENSG00000196289","BECN2",0,0
"17031","ENSG00000196290","NIF3L1",1982,1425
"17032","ENSG00000196295",NA,1285,894
"17033","ENSG00000196296","ATP2A1",165,82
"17034","ENSG00000196301",NA,0,0
"17035","ENSG00000196302",NA,0,18
"17036","ENSG00000196305","IARS1",36641,26824
"17037","ENSG00000196312","MFSD14C",3363,2214
"17038","ENSG00000196313","POM121",4275,3871
"17039","ENSG00000196323","ZBTB44",2943,1871
"17040","ENSG00000196329","GIMAP5",3,4
"17041","ENSG00000196335","STK31",3,3
"17042","ENSG00000196337","CGB7",103,50
"17043","ENSG00000196338","NLGN3",111,59
"17044","ENSG00000196341","OR8D1",0,1
"17045","ENSG00000196344","ADH7",0,0
"17046","ENSG00000196345","ZKSCAN7",373,205
"17047","ENSG00000196350","ZNF729",0,0
"17048","ENSG00000196352","CD55",6724,4544
"17049","ENSG00000196353","CPNE4",7,0
"17050","ENSG00000196357","ZNF565",583,289
"17051","ENSG00000196358","NTNG2",623,389
"17052","ENSG00000196361","ELAVL3",11,12
"17053","ENSG00000196363","WDR5",5057,3939
"17054","ENSG00000196364","PRSS29P",0,0
"17055","ENSG00000196365","LONP1",13772,12448
"17056","ENSG00000196366","C9orf163",38,19
"17057","ENSG00000196367","TRRAP",11584,9344
"17058","ENSG00000196368","NUDT11",575,530
"17059","ENSG00000196369","SRGAP2B",1864,1160
"17060","ENSG00000196371","FUT4",1315,1074
"17061","ENSG00000196372","ASB13",1807,1062
"17062","ENSG00000196376","SLC35F1",26,3
"17063","ENSG00000196378","ZNF34",416,313
"17064","ENSG00000196381","ZNF781",22,28
"17065","ENSG00000196383",NA,0,0
"17066","ENSG00000196387","ZNF140",337,270
"17067","ENSG00000196388","INCA1",471,415
"17068","ENSG00000196390",NA,1,1
"17069","ENSG00000196391","ZNF774",645,490
"17070","ENSG00000196395",NA,1,0
"17071","ENSG00000196396","PTPN1",8645,8855
"17072","ENSG00000196403","OR10D1P",0,0
"17073","ENSG00000196405","EVL",3445,3715
"17074","ENSG00000196406","SPANXD",0,0
"17075","ENSG00000196407","THEM5",70,27
"17076","ENSG00000196408","NOXO1",2,0
"17077","ENSG00000196411","EPHB4",6375,4553
"17078","ENSG00000196415","PRTN3",11,15
"17079","ENSG00000196417","ZNF765",935,598
"17080","ENSG00000196418","ZNF124",105,68
"17081","ENSG00000196419","XRCC6",22279,24258
"17082","ENSG00000196420","S100A5",18,24
"17083","ENSG00000196421","C20orf204",22,6
"17084","ENSG00000196422","PPP1R26",3677,2269
"17085","ENSG00000196427","NBPF4",0,0
"17086","ENSG00000196428","TSC22D2",4261,2347
"17087","ENSG00000196431","CRYBA4",0,0
"17088","ENSG00000196433","ASMT",0,0
"17089","ENSG00000196436","NPIPB15",324,358
"17090","ENSG00000196437","ZNF569",807,349
"17091","ENSG00000196440","ARMCX4",2011,2268
"17092","ENSG00000196449","YRDC",2271,1770
"17093","ENSG00000196453","ZNF777",2404,1708
"17094","ENSG00000196455","PIK3R4",3468,3056
"17095","ENSG00000196456","ZNF775",915,553
"17096","ENSG00000196458","ZNF605",3482,1535
"17097","ENSG00000196459","TRAPPC2",1064,991
"17098","ENSG00000196460","RFX8",12,10
"17099","ENSG00000196465","MYL6B",2648,3641
"17100","ENSG00000196466","ZNF799",268,114
"17101","ENSG00000196468","FGF16",0,0
"17102","ENSG00000196470","SIAH1",937,661
"17103","ENSG00000196472","LOC642474",0,0
"17104","ENSG00000196475","GK2",0,0
"17105","ENSG00000196476","C20orf96",501,392
"17106","ENSG00000196482","ESRRG",1,0
"17107","ENSG00000196497","IPO4",180,217
"17108","ENSG00000196498","NCOR2",52397,41152
"17109","ENSG00000196502","SULT1A1",519,971
"17110","ENSG00000196503","ARL9",112,93
"17111","ENSG00000196504","PRPF40A",11167,8297
"17112","ENSG00000196505","GDAP2",2073,1287
"17113","ENSG00000196507","TCEAL3",6567,6972
"17114","ENSG00000196510","ANAPC7",4011,3410
"17115","ENSG00000196511","TPK1",459,294
"17116","ENSG00000196517","SLC6A9",3818,2067
"17117","ENSG00000196526","AFAP1",18848,21086
"17118","ENSG00000196531","NACA",34772,29848
"17119","ENSG00000196534",NA,0,0
"17120","ENSG00000196535","MYO18A",6419,6131
"17121","ENSG00000196539","OR2T3",0,0
"17122","ENSG00000196542","SPTSSB",11,27
"17123","ENSG00000196544","BORCS6",1080,782
"17124","ENSG00000196547","MAN2A2",13988,7396
"17125","ENSG00000196549","MME",263,5
"17126","ENSG00000196550","FAM72A",1,9
"17127","ENSG00000196553","CCDC196",0,0
"17128","ENSG00000196557","CACNA1H",15672,4932
"17129","ENSG00000196562","SULF2",7005,10823
"17130","ENSG00000196564",NA,0,0
"17131","ENSG00000196565","HBG2",3,0
"17132","ENSG00000196566",NA,0,0
"17133","ENSG00000196569","LAMA2",21485,29154
"17134","ENSG00000196570","PFN3",0,0
"17135","ENSG00000196576","PLXNB2",64476,48201
"17136","ENSG00000196578","OR5AC2",0,0
"17137","ENSG00000196581","AJAP1",122,10
"17138","ENSG00000196584","XRCC2",163,83
"17139","ENSG00000196586","MYO6",12056,9957
"17140","ENSG00000196588","MRTFA",8116,8867
"17141","ENSG00000196589","MBD3L2B",0,0
"17142","ENSG00000196591","HDAC2",9039,6811
"17143","ENSG00000196593",NA,0,0
"17144","ENSG00000196597","ZNF782",181,105
"17145","ENSG00000196600","SLC22A25",0,0
"17146","ENSG00000196604","POTEF",1,3
"17147","ENSG00000196605","ZNF846",640,385
"17148","ENSG00000196611","MMP1",4607,545
"17149","ENSG00000196616","ADH1B",93,387
"17150","ENSG00000196620","UGT2B15",0,0
"17151","ENSG00000196628","TCF4",7145,6701
"17152","ENSG00000196632","WNK3",280,186
"17153","ENSG00000196634","LUADT1",0,0
"17154","ENSG00000196636","SDHAF3",366,226
"17155","ENSG00000196639","HRH1",7818,6130
"17156","ENSG00000196642","RABL6",13834,10294
"17157","ENSG00000196646","ZNF136",1279,925
"17158","ENSG00000196652","ZKSCAN5",2611,1600
"17159","ENSG00000196653","ZNF502",462,345
"17160","ENSG00000196655","TRAPPC4",4313,3747
"17161","ENSG00000196656",NA,506,509
"17162","ENSG00000196659","TTC30B",139,131
"17163","ENSG00000196660","SLC30A10",41,20
"17164","ENSG00000196663","TECPR2",8655,4678
"17165","ENSG00000196664","TLR7",162,56
"17166","ENSG00000196666","FAM180B",2,1
"17167","ENSG00000196668","LINC00173",10,22
"17168","ENSG00000196670","ZFP62",1502,809
"17169","ENSG00000196678","ERI2",651,393
"17170","ENSG00000196683","TOMM7",8410,6223
"17171","ENSG00000196684","HSH2D",0,0
"17172","ENSG00000196689","TRPV1",192,63
"17173","ENSG00000196693","ZNF33B",582,287
"17174","ENSG00000196696","PDXDC2P-NPIPB14P",429,495
"17175","ENSG00000196700","ZNF512B",6744,6272
"17176","ENSG00000196704","AMZ2",6630,3739
"17177","ENSG00000196705","ZNF431",871,597
"17178","ENSG00000196711","ALKAL1",1863,1160
"17179","ENSG00000196712","NF1",17898,15199
"17180","ENSG00000196715","VKORC1L1",8033,5979
"17181","ENSG00000196724","ZNF418",448,236
"17182","ENSG00000196730","DAPK1",2918,4020
"17183","ENSG00000196734","LCE1B",0,0
"17184","ENSG00000196735","HLA-DQA1",1020,366
"17185","ENSG00000196739","COL27A1",4919,4673
"17186","ENSG00000196741",NA,82,50
"17187","ENSG00000196743","GM2A",11945,7459
"17188","ENSG00000196747","H2AC13",4,15
"17189","ENSG00000196748","CLPSL2",0,0
"17190","ENSG00000196754","S100A2",168,235
"17191","ENSG00000196756","SNHG17",710,465
"17192","ENSG00000196757","ZNF700",1050,612
"17193","ENSG00000196758","LOC401040",0,0
"17194","ENSG00000196767","POU3F4",2,0
"17195","ENSG00000196772","OR14A16",0,0
"17196","ENSG00000196776","CD47",7451,4930
"17197","ENSG00000196778","OR52K1",0,0
"17198","ENSG00000196781","TLE1",1687,871
"17199","ENSG00000196782","MAML3",944,891
"17200","ENSG00000196787","H2AC11",57,79
"17201","ENSG00000196792","STRN3",5509,2774
"17202","ENSG00000196793","ZNF239",342,144
"17203","ENSG00000196796",NA,2,3
"17204","ENSG00000196800","SPINK14",0,0
"17205","ENSG00000196805","SPRR2B",0,0
"17206","ENSG00000196810",NA,1434,1342
"17207","ENSG00000196811","CHRNG",1,1
"17208","ENSG00000196812","ZSCAN16",177,141
"17209","ENSG00000196814","MVB12B",1863,1599
"17210","ENSG00000196821","ILRUN",17463,14913
"17211","ENSG00000196826",NA,0,0
"17212","ENSG00000196832","OR11G2",0,0
"17213","ENSG00000196834","POTEI",12,17
"17214","ENSG00000196839","ADA",3456,1756
"17215","ENSG00000196843","ARID5A",3606,3491
"17216","ENSG00000196844","PATE2",2,0
"17217","ENSG00000196850","PPTC7",3121,2798
"17218","ENSG00000196859","KRT39",2,6
"17219","ENSG00000196860","TOMM20L",5,6
"17220","ENSG00000196862","RGPD4",130,60
"17221","ENSG00000196865","NHLRC2",4047,3310
"17222","ENSG00000196866","H2AC7",3,1
"17223","ENSG00000196867","ZFP28",2331,1440
"17224","ENSG00000196872","CRACDL",11,1
"17225","ENSG00000196873","CBWD3",31,19
"17226","ENSG00000196876","SCN8A",428,310
"17227","ENSG00000196878","LAMB3",2735,1796
"17228","ENSG00000196890","H2BU1",11,13
"17229","ENSG00000196893",NA,0,1
"17230","ENSG00000196900","TEX43",2,0
"17231","ENSG00000196911","KPNA5",1036,589
"17232","ENSG00000196912","ANKRD36B",270,180
"17233","ENSG00000196914","ARHGEF12",29848,29408
"17234","ENSG00000196917","HCAR1",39,50
"17235","ENSG00000196922","ZNF252P",2049,1465
"17236","ENSG00000196923","PDLIM7",44328,45896
"17237","ENSG00000196924","FLNA",1016603,901874
"17238","ENSG00000196932","TMEM26",72,70
"17239","ENSG00000196933",NA,3,6
"17240","ENSG00000196935","SRGAP1",2813,2258
"17241","ENSG00000196937","FAM3C",5977,8477
"17242","ENSG00000196943","NOP9",5447,4376
"17243","ENSG00000196944","OR2T4",0,0
"17244","ENSG00000196946","ZNF705A",2,0
"17245","ENSG00000196950","SLC39A10",6380,7940
"17246","ENSG00000196951","SCOC-AS1",60,20
"17247","ENSG00000196954","CASP4",1963,1266
"17248","ENSG00000196961","AP2A1",29890,28438
"17249","ENSG00000196967","ZNF585A",1310,394
"17250","ENSG00000196968","FUT11",7520,6608
"17251","ENSG00000196970","NXF4",0,0
"17252","ENSG00000196972","SMIM10L2B",784,620
"17253","ENSG00000196975","ANXA4",5007,4268
"17254","ENSG00000196976","LAGE3",1269,847
"17255","ENSG00000196979","GPRACR",0,1
"17256","ENSG00000196981","WDR5B",587,288
"17257","ENSG00000196990","FAM163B",2,9
"17258","ENSG00000196993","NPIPB9",4,1
"17259","ENSG00000196998","WDR45",2274,2519
